,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,DepDateTime,DepHour,DepDelay_30min,ArrDelay_30min,airport_Origin,lat_Origin,long_Origin,airport_Dest,lat_Dest,long_Dest,YearMon
3066590,2008,2,1,5,,1815,,1959,AA,347,,,164.0,,,,LGA,ORD,733,,,1,C,0,,,,,,2008-02-01,,,,LaGuardia,40.77724306,-73.87260917,Chicago O'Hare International,41.979595,-87.90446417,2008-01-01
2255664,2008,5,15,4,1853.0,1845,2141.0,2145,9E,5701,86889E,108.0,120.0,84.0,-4.0,8.0,MEM,PIT,652,7.0,17.0,0,,0,,,,,,2008-05-15,"[1800, 1900)","[0, 30)","[-30, 0)",Memphis International,35.04241667,-89.97666667,Pittsburgh International,40.49146583,-80.23287083,2008-05-01
1562745,2008,5,22,4,2147.0,2150,2321.0,2330,YV,7341,N522LR,94.0,100.0,69.0,-9.0,-3.0,IAD,CHS,441,4.0,21.0,0,,0,,,,,,2008-05-22,"[2100, 2200)","[-30, 0)","[-30, 0)",Washington Dulles International,38.94453194,-77.45580972,Charleston AFB/International,32.89864639,-80.04050583,2008-05-01
4523815,2008,1,31,4,1005.0,1005,1253.0,1300,OO,4012,N367CA,108.0,115.0,96.0,-7.0,0.0,SNA,SLC,588,7.0,5.0,0,,0,,,,,,2008-01-31,"[1000, 1100)","[0, 30)","[-30, 0)",John Wayne /Orange Co,33.67565861,-117.86822250000002,Salt Lake City Intl,40.78838778,-111.9777731,2008-01-01
435051,2008,10,18,6,1513.0,1505,1657.0,1645,WN,2833,N509SW,164.0,160.0,152.0,12.0,8.0,TPA,MDW,997,3.0,9.0,0,,0,,,,,,2008-10-18,"[1500, 1600)","[0, 30)","[0, 30)",Tampa International ,27.97547222,-82.53325,Chicago Midway,41.7859825,-87.75242444,2008-10-01
6759622,2008,7,26,6,1521.0,1526,1619.0,1637,OO,5810,N970SW,58.0,71.0,45.0,-18.0,-5.0,DEN,RAP,301,4.0,9.0,0,,0,,,,,,2008-07-26,"[1500, 1600)","[-30, 0)","[-30, 0)",Denver Intl,39.85840806,-104.6670019,Rapid City Regional,44.04532139,-103.0573708,2008-07-01
38964,2008,5,29,4,919.0,920,1016.0,1020,WN,3918,N307SW,57.0,60.0,37.0,-4.0,-1.0,FLL,TPA,197,5.0,15.0,0,,0,,,,,,2008-05-29,"[900, 1000)","[-30, 0)","[-30, 0)",Fort Lauderdale-Hollywood Int'l,26.07258333,-80.15275,Tampa International ,27.97547222,-82.53325,2008-05-01
528630,2008,1,31,4,1151.0,1050,1329.0,1234,XE,2889,N16981,98.0,104.0,66.0,55.0,61.0,CMH,EWR,462,4.0,28.0,0,,0,0.0,0.0,4.0,0.0,51.0,2008-01-31,"[1100, 1200)","[60, 90)","[30, 60)",Port Columbus Intl,39.99798528,-82.89188278,Newark Intl,40.69249722,-74.16866056,2008-01-01
1663857,2008,6,8,7,1525.0,1530,1728.0,1735,MQ,4901,N739AE,123.0,125.0,83.0,-7.0,-5.0,LGA,CLT,544,7.0,33.0,0,,0,,,,,,2008-06-08,"[1500, 1600)","[-30, 0)","[-30, 0)",LaGuardia,40.77724306,-73.87260917,Charlotte/Douglas International,35.21401111,-80.94312583,2008-06-01
6321764,2008,11,4,2,1239.0,1240,1631.0,1641,NW,217,N592NW,352.0,361.0,333.0,-10.0,-1.0,PDX,HNL,2603,3.0,16.0,0,,0,,,,,,2008-11-04,"[1200, 1300)","[-30, 0)","[-30, 0)",Portland Intl,45.58872222,-122.5975,Honolulu International,21.31869111,-157.92240719999998,2008-11-01
6064193,2008,11,13,4,1438.0,1445,1605.0,1615,MQ,3167,N829MQ,87.0,90.0,67.0,-10.0,-7.0,SFO,SNA,372,8.0,12.0,0,,0,,,,,,2008-11-13,"[1400, 1500)","[-30, 0)","[-30, 0)",San Francisco International,37.61900194,-122.3748433,John Wayne /Orange Co,33.67565861,-117.86822250000002,2008-11-01
792144,2008,5,23,5,613.0,615,705.0,703,XE,2015,N14522,52.0,48.0,32.0,2.0,-2.0,LCH,IAH,127,7.0,13.0,0,,0,,,,,,2008-05-23,"[600, 700)","[-30, 0)","[0, 30)",Lake Charles Regional,30.126097499999997,-93.22340361,George Bush Intercontinental,29.98047222,-95.33972222,2008-05-01
2905117,2008,7,6,7,1237.0,1245,1409.0,1440,AA,1583,N411AA,152.0,175.0,135.0,-31.0,-8.0,MCO,ORD,1005,6.0,11.0,0,,0,,,,,,2008-07-06,"[1200, 1300)","[-30, 0)",,Orlando International,28.42888889,-81.31602778,Chicago O'Hare International,41.979595,-87.90446417,2008-07-01
4513082,2008,1,29,2,1649.0,1655,1943.0,1953,DL,1073,N902DA,114.0,118.0,88.0,-10.0,-6.0,SEA,SLC,689,9.0,17.0,0,,0,,,,,,2008-01-29,"[1600, 1700)","[-30, 0)","[-30, 0)",Seattle-Tacoma Intl,47.44898194,-122.30931310000001,Salt Lake City Intl,40.78838778,-111.9777731,2008-01-01
6245209,2008,3,3,1,1934.0,1940,2101.0,2114,OO,3976,N862AS,87.0,94.0,62.0,-13.0,-6.0,SLC,COS,410,4.0,21.0,0,,0,,,,,,2008-03-03,"[1900, 2000)","[-30, 0)","[-30, 0)",Salt Lake City Intl,40.78838778,-111.9777731,City of Colorado Springs Muni,38.80580556,-104.70025,2008-03-01
1333924,2008,7,15,2,2117.0,2120,2228.0,2230,WN,2041,N344SW,71.0,70.0,56.0,-2.0,-3.0,BWI,BDL,283,4.0,11.0,0,,0,,,,,,2008-07-15,"[2100, 2200)","[-30, 0)","[-30, 0)",Baltimore-Washington International,39.17540167,-76.66819833,Bradley International,41.93887417,-72.68322833,2008-07-01
3109945,2008,8,17,7,1502.0,1510,1509.0,1525,MQ,4306,N613AE,67.0,75.0,50.0,-16.0,-8.0,CVG,ORD,264,6.0,11.0,0,,0,,,,,,2008-08-17,"[1500, 1600)","[-30, 0)","[-30, 0)",Cincinnati Northern Kentucky Intl,39.04614278,-84.6621725,Chicago O'Hare International,41.979595,-87.90446417,2008-08-01
5193239,2008,10,29,3,1951.0,1950,2114.0,2135,WN,1110,N207WN,203.0,225.0,192.0,-21.0,1.0,MDW,TUS,1440,4.0,7.0,0,,0,,,,,,2008-10-29,"[1900, 2000)","[0, 30)","[-30, 0)",Chicago Midway,41.7859825,-87.75242444,Tucson International,32.11608333,-110.94102779999999,2008-10-01
4468643,2008,4,3,4,758.0,800,1158.0,1200,B6,759,N520JB,240.0,240.0,211.0,-2.0,-2.0,BOS,SJU,1674,4.0,25.0,0,,0,,,,,,2008-04-03,"[700, 800)","[-30, 0)","[-30, 0)",Gen Edw L Logan Intl,42.3643475,-71.00517917,Luis Munoz Marin International,18.43941667,-66.00183333,2008-04-01
3809347,2008,6,17,2,622.0,625,911.0,915,F9,774,N946FR,109.0,110.0,89.0,-4.0,-3.0,LAS,DEN,629,8.0,12.0,0,,0,,,,,,2008-06-17,"[600, 700)","[-30, 0)","[-30, 0)",McCarran International,36.08036111,-115.15233329999998,Denver Intl,39.85840806,-104.6670019,2008-06-01
4057586,2008,2,17,7,2147.0,2150,2242.0,2245,WN,809,N790SW,55.0,55.0,43.0,-3.0,-3.0,HOU,MSY,303,3.0,9.0,0,,0,,,,,,2008-02-17,"[2100, 2200)","[-30, 0)","[-30, 0)",William P Hobby,29.64541861,-95.27888889,New Orleans International ,29.99338889,-90.25802778,2008-02-01
5797431,2008,3,19,3,1949.0,1835,2150.0,2052,EV,4447,N709EV,121.0,137.0,98.0,58.0,74.0,ATL,ALB,852,4.0,19.0,0,,0,0.0,58.0,0.0,0.0,0.0,2008-03-19,"[1900, 2000)","[60, 90)","[30, 60)",William B Hartsfield-Atlanta Intl,33.64044444,-84.42694444,Albany Cty,42.74811944,-73.80297861,2008-03-01
118251,2008,7,30,3,1600.0,1605,1816.0,1825,US,598,N656AW,316.0,320.0,290.0,-9.0,-5.0,PHL,LAS,2176,7.0,19.0,0,,0,,,,,,2008-07-30,"[1600, 1700)","[-30, 0)","[-30, 0)",Philadelphia Intl,39.87195278,-75.24114083,McCarran International,36.08036111,-115.15233329999998,2008-07-01
5348771,2008,1,2,3,1554.0,1450,1741.0,1652,US,1461,N745VJ,107.0,122.0,90.0,49.0,64.0,CLT,RSW,600,5.0,12.0,0,,0,0.0,0.0,0.0,0.0,49.0,2008-01-02,"[1500, 1600)","[60, 90)","[30, 60)",Charlotte/Douglas International,35.21401111,-80.94312583,Southwest Florida International,26.53616667,-81.75516667,2008-01-01
3853483,2008,8,7,4,804.0,807,1020.0,1019,UA,1121,N829UA,256.0,252.0,217.0,1.0,-3.0,PHL,DEN,1557,7.0,32.0,0,,0,,,,,,2008-08-07,"[800, 900)","[-30, 0)","[0, 30)",Philadelphia Intl,39.87195278,-75.24114083,Denver Intl,39.85840806,-104.6670019,2008-08-01
4414158,2008,10,28,2,2103.0,2106,2335.0,2359,NW,250,N353NW,152.0,173.0,128.0,-24.0,-3.0,DTW,FLL,1127,6.0,18.0,0,,0,,,,,,2008-10-28,"[2100, 2200)","[-30, 0)","[-30, 0)",Detroit Metropolitan-Wayne County,42.21205889,-83.34883583,Fort Lauderdale-Hollywood Int'l,26.07258333,-80.15275,2008-10-01
900918,2008,10,27,1,1803.0,1754,1943.0,1933,FL,862,N967AT,100.0,99.0,74.0,10.0,9.0,MCO,ATL,403,11.0,15.0,0,,0,,,,,,2008-10-27,"[1800, 1900)","[0, 30)","[0, 30)",Orlando International,28.42888889,-81.31602778,William B Hartsfield-Atlanta Intl,33.64044444,-84.42694444,2008-10-01
5733266,2008,6,11,3,1301.0,1235,2108.0,2050,UA,100,N580UA,307.0,315.0,276.0,18.0,26.0,SFO,IAD,2419,9.0,22.0,0,,0,0.0,0.0,0.0,0.0,18.0,2008-06-11,"[1300, 1400)","[0, 30)","[0, 30)",San Francisco International,37.61900194,-122.3748433,Washington Dulles International,38.94453194,-77.45580972,2008-06-01
852711,2008,8,11,1,1638.0,1642,1808.0,1820,XE,3029,N16944,90.0,98.0,73.0,-12.0,-4.0,PNS,IAH,489,5.0,12.0,0,,0,,,,,,2008-08-11,"[1600, 1700)","[-30, 0)","[-30, 0)",Pensacola Regional,30.47330556,-87.18744444,George Bush Intercontinental,29.98047222,-95.33972222,2008-08-01
188438,2008,3,16,7,1308.0,1245,1405.0,1345,WN,2642,N789SW,57.0,60.0,40.0,20.0,23.0,BUR,LAS,223,11.0,6.0,0,,0,9.0,0.0,0.0,0.0,11.0,2008-03-16,"[1300, 1400)","[0, 30)","[0, 30)",Burbank-Glendale-Pasadena,34.20061917,-118.3584969,McCarran International,36.08036111,-115.15233329999998,2008-03-01
6893869,2008,7,22,2,1200.0,1200,1307.0,1300,XE,2661,N12946,67.0,60.0,39.0,7.0,0.0,IAH,CRP,201,4.0,24.0,0,,0,,,,,,2008-07-22,"[1200, 1300)","[0, 30)","[0, 30)",George Bush Intercontinental,29.98047222,-95.33972222,Corpus Christi International,27.77036083,-97.50121528,2008-07-01
777285,2008,5,11,7,1815.0,1825,1947.0,2013,XE,2875,N12922,152.0,168.0,134.0,-26.0,-10.0,DAY,IAH,929,8.0,10.0,0,,0,,,,,,2008-05-11,"[1800, 1900)","[-30, 0)","[-30, 0)",James M Cox Dayton Intl,39.90237583,-84.219375,George Bush Intercontinental,29.98047222,-95.33972222,2008-05-01
2078034,2008,4,13,7,804.0,805,921.0,930,AA,756,N488AA,77.0,85.0,64.0,-9.0,-1.0,ORD,MCI,403,4.0,9.0,0,,0,,,,,,2008-04-13,"[800, 900)","[-30, 0)","[-30, 0)",Chicago O'Hare International,41.979595,-87.90446417,Kansas City International,39.29760528,-94.71390556,2008-04-01
2429633,2008,4,25,5,2115.0,2120,2226.0,2232,XE,3077,N18102,71.0,72.0,38.0,-6.0,-5.0,EWR,SYR,194,5.0,28.0,0,,0,,,,,,2008-04-25,"[2100, 2200)","[-30, 0)","[-30, 0)",Newark Intl,40.69249722,-74.16866056,Syracuse-Hancock Intl,43.11118694,-76.10631056,2008-04-01
3605832,2008,3,2,7,1834.0,1840,2059.0,2118,XE,424,N19554,145.0,158.0,128.0,-19.0,-6.0,GEG,SAN,1027,6.0,11.0,0,,0,,,,,,2008-03-02,"[1800, 1900)","[-30, 0)","[-30, 0)",Spokane Intl,47.61985556,-117.5338425,San Diego International-Lindbergh ,32.73355611,-117.1896567,2008-03-01
2858953,2008,2,5,2,2000.0,2010,2052.0,2108,OO,5546,N226SW,52.0,58.0,28.0,-16.0,-10.0,SBA,LAX,89,16.0,8.0,0,,0,,,,,,2008-02-05,"[2000, 2100)","[-30, 0)","[-30, 0)",Santa Barbara Municipal,34.42621194,-119.8403733,Los Angeles International,33.94253611,-118.40807439999999,2008-02-01
3901043,2008,8,16,6,1436.0,1357,1758.0,1717,F9,228,N950FR,142.0,140.0,126.0,41.0,39.0,SMF,DEN,910,6.0,10.0,0,,0,0.0,0.0,26.0,0.0,15.0,2008-08-16,"[1400, 1500)","[30, 60)","[30, 60)",Sacramento International,38.69542167,-121.5907669,Denver Intl,39.85840806,-104.6670019,2008-08-01
1850032,2008,10,29,3,1511.0,1515,1619.0,1624,9E,5833,86889E,68.0,69.0,38.0,-5.0,-4.0,TVC,DTW,207,12.0,18.0,0,,0,,,,,,2008-10-29,"[1500, 1600)","[-30, 0)","[-30, 0)",Cherry Capital,44.74144472,-85.582235,Detroit Metropolitan-Wayne County,42.21205889,-83.34883583,2008-10-01
2835441,2008,9,13,6,631.0,638,939.0,1001,UA,163,N595UA,368.0,383.0,349.0,-22.0,-7.0,BOS,LAX,2611,7.0,12.0,0,,0,,,,,,2008-09-13,"[600, 700)","[-30, 0)","[-30, 0)",Gen Edw L Logan Intl,42.3643475,-71.00517917,Los Angeles International,33.94253611,-118.40807439999999,2008-09-01
2063069,2008,4,23,3,559.0,600,731.0,740,WN,265,N411WN,92.0,100.0,76.0,-9.0,-1.0,BNA,MCI,491,6.0,10.0,0,,0,,,,,,2008-04-23,"[500, 600)","[-30, 0)","[-30, 0)",Nashville International,36.12447667,-86.67818222,Kansas City International,39.29760528,-94.71390556,2008-04-01
1496109,2008,8,2,6,2202.0,1515,2317.0,1627,CO,1172,N14613,75.0,72.0,40.0,410.0,407.0,EWR,BOS,200,5.0,30.0,0,,0,407.0,0.0,3.0,0.0,0.0,2008-08-02,"[2200, 2300)","[390, 420)","[390, 420)",Newark Intl,40.69249722,-74.16866056,Gen Edw L Logan Intl,42.3643475,-71.00517917,2008-08-01
5025823,2008,1,23,3,727.0,730,950.0,955,MQ,3758,N928AE,83.0,85.0,59.0,-5.0,-3.0,ROW,DFW,435,12.0,12.0,0,,0,,,,,,2008-01-23,"[700, 800)","[-30, 0)","[-30, 0)",Roswell Industrial Air Center,33.30155556,-104.5305556,Dallas-Fort Worth International,32.89595056,-97.0372,2008-01-01
1562915,2008,10,21,2,1656.0,1702,1832.0,1842,YV,7339,N27314,96.0,100.0,77.0,-10.0,-6.0,IAD,CHS,441,5.0,14.0,0,,0,,,,,,2008-10-21,"[1600, 1700)","[-30, 0)","[-30, 0)",Washington Dulles International,38.94453194,-77.45580972,Charleston AFB/International,32.89864639,-80.04050583,2008-10-01
5637455,2008,7,20,7,1643.0,1640,1725.0,1730,WN,616,N355SW,42.0,50.0,30.0,-5.0,3.0,AUS,HOU,148,5.0,7.0,0,,0,,,,,,2008-07-20,"[1600, 1700)","[0, 30)","[-30, 0)",Austin-Bergstrom International,30.19453278,-97.66987194,William P Hobby,29.64541861,-95.27888889,2008-07-01
4932646,2008,9,18,4,1202.0,1210,1449.0,1500,AA,743,N522AA,227.0,230.0,190.0,-11.0,-8.0,LGA,DFW,1389,7.0,30.0,0,,0,,,,,,2008-09-18,"[1200, 1300)","[-30, 0)","[-30, 0)",LaGuardia,40.77724306,-73.87260917,Dallas-Fort Worth International,32.89595056,-97.0372,2008-09-01
6447085,2008,1,26,6,600.0,605,636.0,642,AQ,107,N808AL,36.0,37.0,22.0,-6.0,-5.0,HNL,LIH,102,6.0,8.0,0,,0,,,,,,2008-01-26,"[600, 700)","[-30, 0)","[-30, 0)",Honolulu International,21.31869111,-157.92240719999998,Lihue,21.97598306,-159.3389581,2008-01-01
5101463,2008,12,21,7,716.0,710,952.0,956,B6,26,N592JB,156.0,166.0,126.0,-4.0,6.0,FLL,JFK,1069,10.0,20.0,0,,0,,,,,,2008-12-21,"[700, 800)","[0, 30)","[-30, 0)",Fort Lauderdale-Hollywood Int'l,26.07258333,-80.15275,John F Kennedy Intl,40.63975111,-73.77892556,2008-12-01
5861125,2008,3,20,4,1925.0,1845,2135.0,2100,YV,2880,N919FJ,70.0,75.0,49.0,35.0,40.0,PHX,ELP,347,5.0,16.0,0,,0,35.0,0.0,0.0,0.0,0.0,2008-03-20,"[1900, 2000)","[30, 60)","[30, 60)",Phoenix Sky Harbor International,33.43416667,-112.00805559999999,El Paso International,31.80666667,-106.37780559999999,2008-03-01
4143392,2008,11,11,2,754.0,755,1034.0,1015,WN,1876,N456WN,100.0,80.0,58.0,19.0,-1.0,LAX,PHX,370,6.0,36.0,0,,0,0.0,0.0,19.0,0.0,0.0,2008-11-11,"[700, 800)","[-30, 0)","[0, 30)",Los Angeles International,33.94253611,-118.40807439999999,Phoenix Sky Harbor International,33.43416667,-112.00805559999999,2008-11-01
4382436,2008,8,3,7,1943.0,1920,2258.0,2247,DL,99,N916DL,195.0,207.0,156.0,11.0,23.0,JFK,MIA,1090,6.0,33.0,0,,0,,,,,,2008-08-03,"[1900, 2000)","[0, 30)","[0, 30)",John F Kennedy Intl,40.63975111,-73.77892556,Miami International,25.79325,-80.29055556,2008-08-01
4130563,2008,7,4,5,1940.0,1955,2052.0,2107,US,215,N836AW,72.0,72.0,48.0,-15.0,-15.0,LAS,PHX,256,6.0,18.0,0,,0,,,,,,2008-07-04,"[1900, 2000)","[-30, 0)","[-30, 0)",McCarran International,36.08036111,-115.15233329999998,Phoenix Sky Harbor International,33.43416667,-112.00805559999999,2008-07-01
979259,2008,7,26,6,1550.0,1455,1713.0,1630,DL,890,N902DE,83.0,95.0,63.0,43.0,55.0,TPA,ATL,406,8.0,12.0,0,,0,0.0,0.0,0.0,0.0,43.0,2008-07-26,"[1500, 1600)","[30, 60)","[30, 60)",Tampa International ,27.97547222,-82.53325,William B Hartsfield-Atlanta Intl,33.64044444,-84.42694444,2008-07-01
5091500,2008,6,17,2,1815.0,1815,1945.0,1945,OH,5610,N814CA,90.0,90.0,60.0,0.0,0.0,BWI,JFK,184,21.0,9.0,0,,0,,,,,,2008-06-17,"[1800, 1900)","[0, 30)","[0, 30)",Baltimore-Washington International,39.17540167,-76.66819833,John F Kennedy Intl,40.63975111,-73.77892556,2008-06-01
7007879,2008,2,25,1,949.0,1013,1030.0,1040,AS,65,N755AS,41.0,27.0,17.0,-10.0,-24.0,WRG,PSG,31,2.0,22.0,0,,0,,,,,,2008-02-25,"[900, 1000)","[-30, 0)","[-30, 0)",Wrangell,56.48432583,-132.3698242,James C. Johnson Petersburg,56.80165194,-132.9452781,2008-02-01
3822754,2008,1,12,6,1335.0,1340,1420.0,1426,F9,826,N922FR,105.0,106.0,84.0,-6.0,-5.0,MCI,DEN,533,11.0,10.0,0,,0,,,,,,2008-01-12,"[1300, 1400)","[-30, 0)","[-30, 0)",Kansas City International,39.29760528,-94.71390556,Denver Intl,39.85840806,-104.6670019,2008-01-01
4342214,2008,6,12,4,1517.0,1520,1750.0,1755,AA,2133,N628AA,153.0,155.0,124.0,-5.0,-3.0,BWI,MIA,946,15.0,14.0,0,,0,,,,,,2008-06-12,"[1500, 1600)","[-30, 0)","[-30, 0)",Baltimore-Washington International,39.17540167,-76.66819833,Miami International,25.79325,-80.29055556,2008-06-01
6254084,2008,1,2,3,2149.0,2140,2250.0,2249,NW,683,N303US,121.0,129.0,98.0,1.0,9.0,MSP,COS,725,5.0,18.0,0,,0,,,,,,2008-01-02,"[2100, 2200)","[0, 30)","[0, 30)",Minneapolis-St Paul Intl,44.88054694,-93.2169225,City of Colorado Springs Muni,38.80580556,-104.70025,2008-01-01
1354344,2008,8,20,3,955.0,955,1028.0,1025,WN,2610,N786SW,93.0,90.0,71.0,3.0,0.0,MCO,BHM,478,3.0,19.0,0,,0,,,,,,2008-08-20,"[900, 1000)","[0, 30)","[0, 30)",Orlando International,28.42888889,-81.31602778,Birmingham International,33.56294306,-86.75354972,2008-08-01
6378,2008,10,20,1,1743.0,1730,47.0,55,WN,596,N926WN,244.0,265.0,229.0,-8.0,13.0,LAS,TPA,1984,5.0,10.0,0,,0,,,,,,2008-10-20,"[1700, 1800)","[0, 30)","[-30, 0)",McCarran International,36.08036111,-115.15233329999998,Tampa International ,27.97547222,-82.53325,2008-10-01
331924,2008,5,31,6,1639.0,1635,1951.0,1950,CO,1086,N76254,132.0,135.0,110.0,1.0,4.0,IAH,MCO,853,6.0,16.0,0,,0,,,,,,2008-05-31,"[1600, 1700)","[0, 30)","[0, 30)",George Bush Intercontinental,29.98047222,-95.33972222,Orlando International,28.42888889,-81.31602778,2008-05-01
115405,2008,8,14,4,2047.0,2050,2312.0,2306,AS,626,N612AS,145.0,136.0,113.0,6.0,-3.0,PDX,LAS,762,15.0,17.0,0,,0,,,,,,2008-08-14,"[2000, 2100)","[-30, 0)","[0, 30)",Portland Intl,45.58872222,-122.5975,McCarran International,36.08036111,-115.15233329999998,2008-08-01
6385341,2008,10,13,1,2232.0,2235,2344.0,2345,AA,1826,N554AA,72.0,70.0,51.0,-1.0,-3.0,DFW,ICT,328,6.0,15.0,0,,0,,,,,,2008-10-13,"[2200, 2300)","[-30, 0)","[-30, 0)",Dallas-Fort Worth International,32.89595056,-97.0372,Wichita Mid-Continent,37.64995889,-97.43304583,2008-10-01
6206317,2008,11,7,5,2057.0,2100,2134.0,2152,OO,4726,N442SW,97.0,112.0,82.0,-18.0,-3.0,SLC,MFR,575,4.0,11.0,0,,0,,,,,,2008-11-07,"[2000, 2100)","[-30, 0)","[-30, 0)",Salt Lake City Intl,40.78838778,-111.9777731,Rogue Valley International,42.37422778,-122.8734978,2008-11-01
970027,2008,11,10,1,1151.0,1146,1919.0,1912,DL,873,N615DL,268.0,266.0,233.0,7.0,5.0,SMF,ATL,2092,21.0,14.0,0,,0,,,,,,2008-11-10,"[1100, 1200)","[0, 30)","[0, 30)",Sacramento International,38.69542167,-121.5907669,William B Hartsfield-Atlanta Intl,33.64044444,-84.42694444,2008-11-01
1351881,2008,3,8,6,2254.0,2120,134.0,15,AA,1194,N3BDAA,160.0,175.0,141.0,79.0,94.0,MIA,BDL,1194,3.0,16.0,0,,0,79.0,0.0,0.0,0.0,0.0,2008-03-08,"[2200, 2300)","[90, 120)","[60, 90)",Miami International,25.79325,-80.29055556,Bradley International,41.93887417,-72.68322833,2008-03-01
5221994,2008,9,14,7,1045.0,1045,1148.0,1150,WN,1527,N711HK,63.0,65.0,53.0,-2.0,0.0,OAK,BUR,325,2.0,8.0,0,,0,,,,,,2008-09-14,"[1000, 1100)","[0, 30)","[-30, 0)",Metropolitan Oakland International,37.72129083,-122.22071670000001,Burbank-Glendale-Pasadena,34.20061917,-118.3584969,2008-09-01
4005573,2008,2,1,5,1414.0,1414,1524.0,1525,OO,6655,N913SW,130.0,131.0,115.0,-1.0,0.0,CID,DEN,692,5.0,10.0,0,,0,,,,,,2008-02-01,"[1400, 1500)","[0, 30)","[-30, 0)",Eastern Iowa ,41.88458833,-91.71087222,Denver Intl,39.85840806,-104.6670019,2008-01-01
5858887,2008,6,1,7,1014.0,1015,1301.0,1310,WN,1778,N645SW,107.0,115.0,95.0,-9.0,-1.0,LAX,ELP,714,3.0,9.0,0,,0,,,,,,2008-06-01,"[1000, 1100)","[-30, 0)","[-30, 0)",Los Angeles International,33.94253611,-118.40807439999999,El Paso International,31.80666667,-106.37780559999999,2008-05-01
411922,2008,2,25,1,2209.0,2035,211.0,50,WN,278,N475WN,182.0,195.0,170.0,81.0,94.0,PHX,MDW,1444,7.0,5.0,0,,0,76.0,0.0,0.0,0.0,5.0,2008-02-25,"[2200, 2300)","[90, 120)","[60, 90)",Phoenix Sky Harbor International,33.43416667,-112.00805559999999,Chicago Midway,41.7859825,-87.75242444,2008-02-01
7007018,2008,10,9,4,946.0,1005,1051.0,1101,AS,61,N763AS,65.0,56.0,41.0,-10.0,-19.0,JNU,YAK,199,3.0,21.0,0,,0,,,,,,2008-10-09,"[900, 1000)","[-30, 0)","[-30, 0)",Juneau International,58.35496194,-134.57627639999998,Yakutat,59.50336056,-139.6602261,2008-10-01
737,2008,5,25,7,2135.0,2139,2332.0,2355,UA,1521,N485UA,117.0,136.0,103.0,-23.0,-4.0,IAD,TPA,810,3.0,11.0,0,,0,,,,,,2008-05-25,"[2100, 2200)","[-30, 0)","[-30, 0)",Washington Dulles International,38.94453194,-77.45580972,Tampa International ,27.97547222,-82.53325,2008-05-01
6879515,2008,1,17,4,1521.0,1527,1604.0,1624,XE,2148,N17513,43.0,57.0,32.0,-20.0,-6.0,IAH,SHV,192,4.0,7.0,0,,0,,,,,,2008-01-17,"[1500, 1600)","[-30, 0)","[-30, 0)",George Bush Intercontinental,29.98047222,-95.33972222,Shreveport Regional,32.446627500000005,-93.82559833,2008-01-01
1935614,2008,5,20,2,916.0,845,1230.0,1210,AA,840,N241AA,134.0,145.0,115.0,20.0,31.0,STL,LGA,887,4.0,15.0,0,,0,0.0,0.0,0.0,0.0,20.0,2008-05-20,"[900, 1000)","[30, 60)","[0, 30)",Lambert-St Louis International,38.74768694,-90.35998972,LaGuardia,40.77724306,-73.87260917,2008-05-01
5031685,2008,5,1,4,1148.0,1126,1926.0,1934,US,50,N677AW,278.0,308.0,258.0,-8.0,22.0,LAS,JFK,2248,7.0,13.0,0,,0,,,,,,2008-05-01,"[1100, 1200)","[0, 30)","[-30, 0)",McCarran International,36.08036111,-115.15233329999998,John F Kennedy Intl,40.63975111,-73.77892556,2008-04-01
2072131,2008,5,5,1,1523.0,1526,1755.0,1811,UA,362,N910UA,92.0,105.0,71.0,-16.0,-3.0,DEN,MCI,533,5.0,16.0,0,,0,,,,,,2008-05-05,"[1500, 1600)","[-30, 0)","[-30, 0)",Denver Intl,39.85840806,-104.6670019,Kansas City International,39.29760528,-94.71390556,2008-05-01
1447150,2008,1,28,1,2339.0,2350,748.0,813,B6,476,N589JB,309.0,323.0,293.0,-25.0,-11.0,OAK,BOS,2693,4.0,12.0,0,,0,,,,,,2008-01-28,"[2300, 2400)","[-30, 0)","[-30, 0)",Metropolitan Oakland International,37.72129083,-122.22071670000001,Gen Edw L Logan Intl,42.3643475,-71.00517917,2008-01-01
3784422,2008,6,5,4,1502.0,1455,1719.0,1704,XE,309,N11544,137.0,129.0,120.0,15.0,7.0,TUS,SMF,752,6.0,11.0,0,,0,7.0,0.0,8.0,0.0,0.0,2008-06-05,"[1500, 1600)","[0, 30)","[0, 30)",Tucson International,32.11608333,-110.94102779999999,Sacramento International,38.69542167,-121.5907669,2008-06-01
3115033,2008,2,11,1,725.0,735,909.0,921,OO,5934,N962SW,104.0,106.0,79.0,-12.0,-10.0,XNA,ORD,522,7.0,18.0,0,,0,,,,,,2008-02-11,"[700, 800)","[-30, 0)","[-30, 0)",Northwest Arkansas Regional,36.28186944,-94.30681111,Chicago O'Hare International,41.979595,-87.90446417,2008-02-01
